################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.1641982171722001E-01 a       378     0    26     1     3
 -9.7892662265592734E-02 a       379     0    26     1     4
 -2.5297840702227364E-01 a       380     0    26     1     5
 -4.3855554282191272E-01 a       381     0    26     1     6
 -1.7953312146024944E-01 a       382     0    26     1     7
  2.2665776237319582E-01 a       383     0    26     1     8
  5.5894774764999211E-01 a       384     0    26     1     9
  8.5377548627512645E-01 a       385     0    26     1    10
  4.2112802483275025E-01 a       386     0    26     1    11
  1.4089561892224010E+00 a       387     0    26     1    12
  2.1618324927597873E-01 a       388     0    26     1    13
  6.6946460625027937E-01 a       389     0    26     1    14
 -4.3842225726546097E-01 a       390     0    26     1    15
 -9.8761308494260111E-02 b       391     1     1
 -5.2520802038083936E-01 b       392     1     2
  4.0517190215224691E-01 b       393     1     3
  1.0493523988079070E-01 b       394     1     4
 -9.0004811783634550E-02 b       395     1     5
 -2.7744006471745181E-01 b       396     1     6
 -5.0715536461431683E-02 b       397     1     7
  8.7289313242477670E-02 b       398     1     8
 -3.3758473508949716E-01 b       399     1     9
 -3.7638334195193440E-02 b       400     1    10
 -3.3746217820914831E-01 b       401     1    11
  3.8949128646027087E-01 b       402     1    12
  4.8591502750350679E-02 b       403     1    13
 -3.7553234397372132E-01 b       404     1    14
  2.1045729003521496E-01 b       405     1    15
  1.0784840591203526E+00 a       406     1     1     2     1
  2.5986151634436117E-01 a       407     1     1     2     2
 -4.2064246472079958E-02 a       408     1     1     2     3
  1.0385342140651206E-01 a       409     1     1     2     4
 -2.0931771718429193E-01 a       410     1     1     2     5
  5.8464240079637700E-02 a       411     1     1     2     6
  2.9504576179624586E-01 a       412     1     1     2     7
  5.3632551451426196E-02 a       413     1     1     2     8
  4.1168725838302384E-01 a       414     1     1     2     9
  1.7969213426559907E-02 a       415     1     1     2    10
 -2.0904839835873687E-01 a       416     1     1     2    11
  4.3155395467425472E-01 a       417     1     1     2    12
  2.8523125501091334E-01 a       418     1     1     2    13
 -1.3523495862233478E-01 a       419     1     1     2    14
 -9.6808779764511368E-02 a       420     1     1     2    15
  7.2913603312731046E-03 a       421     1     2     2     1
  2.4531857789767647E-01 a       422     1     2     2     2
  5.2185517463307718E-01 a       423     1     2     2     3
 -8.9169447556443002E-02 a       424     1     2     2     4
 -1.8032557326435072E-01 a       425     1     2     2     5
 -4.5002933651088717E-01 a       426     1     2     2     6
 -4.8854955812162726E-01 a       427     1     2     2     7
 -1.5234622524583191E-01 a       428     1     2     2     8
 -5.1860468108705238E-01 a       429     1     2     2     9
  1.3578289478724451E-01 a       430     1     2     2    10
 -1.0670770249741104E+00 a       431     1     2     2    11
  1.7464266945833706E-01 a       432     1     2     2    12
  3.3799372234526348E-01 a       433     1     2     2    13
  6.1327347839025836E-01 a       434     1     2     2    14
 -5.0199541965682715E-01 a       435     1     2     2    15
 -9.1192298964737384E-01 a       436     1     3     2     1
  9.7942791668634760E-02 a       437     1     3     2     2
 -1.6602106650289081E-01 a       438     1     3     2     3
 -2.9892475449214367E-01 a       439     1     3     2     4
  4.9611799491318209E-01 a       440     1     3     2     5
 -5.0235379281352877E-01 a       441     1     3     2     6
 -5.0743829552742348E-01 a       442     1     3     2     7
 -5.7709530118635732E-01 a       443     1     3     2     8
 -5.8070116768196545E-01 a       444     1     3     2     9
  1.0544601219016152E-01 a       445     1     3     2    10
 -2.7512326189395936E-01 a       446     1     3     2    11
  4.6750863423391847E-01 a       447     1     3     2    12
 -7.6446958836824085E-03 a       448     1     3     2    13
  2.4907889685121096E-01 a       449     1     3     2    14
 -1.0170384046306216E+00 a       450     1     3     2    15
  4.8855318123668140E-01 a       451     1     4     2     1
 -3.9753681565162591E-01 a       452     1     4     2     2
 -1.7791083255354809E-02 a       453     1     4     2     3
  1.3168575122684029E-01 a       454     1     4     2     4
 -1.7564156037125878E-01 a       455     1     4     2     5
  7.5989340916749012E-02 a       456     1     4     2     6
  5.6830345651909608E-01 a       457     1     4     2     7
 -2.6245403917606430E-01 a       458     1     4     2     8
  5.4041616163295420E-02 a       459     1     4     2     9
 -5.5641165416699410E-02 a       460     1     4     2    10
  5.2902035911061784E-01 a       461     1     4     2    11
  4.4417871757467853E-01 a       462     1     4     2    12
  1.7478493763360886E-01 a       463     1     4     2    13
 -5.0762531071368966E-01 a       464     1     4     2    14
 -1.9057023282832394E-01 a       465     1     4     2    15
 -1.6848910320947585E-01 a       466     1     5     2     1
 -2.5228491003632846E-02 a       467     1     5     2     2
  3.0514999779401825E-01 a       468     1     5     2     3
  3.9977724038972862E-01 a       469     1     5     2     4
  3.3146281416556495E-01 a       470     1     5     2     5
  3.2928474551055570E-01 a       471     1     5     2     6
  4.0616586645683350E-02 a       472     1     5     2     7
  1.2465033915585050E-01 a       473     1     5     2     8
 -2.9858688963426983E-01 a       474     1     5     2     9
 -2.2926389238807819E-02 a       475     1     5     2    10
 -4.0740739502440632E-01 a       476     1     5     2    11
 -3.9662826109221316E-01 a       477     1     5     2    12
  5.9081340717012223E-02 a       478     1     5     2    13
 -9.6006000337559932E-02 a       479     1     5     2    14
  7.2852886836106440E-02 a       480     1     5     2    15
  5.2679627563481124E-01 a       481     1     6     2     1
  4.1861898132760328E-01 a       482     1     6     2     2
 -2.5972265923234700E-01 a       483     1     6     2     3
  1.5489832085671879E-01 a       484     1     6     2     4
  3.0017172905041389E-01 a       485     1     6     2     5
 -3.2156189866678958E-01 a       486     1     6     2     6
 -3.9534898603753715E-01 a       487     1     6     2     7
 -2.7785990307446874E-02 a       488     1     6     2     8
 -2.1961534980259309E-01 a       489     1     6     2     9
 -4.1331463250154576E-01 a       490     1     6     2    10
 -5.0131604326567381E-01 a       491     1     6     2    11
