################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5487001865852565E+00 a       285     0    12     1    10
 -1.6964807941679914E+00 a       286     0    12     1    11
 -7.3736653574951849E-02 a       287     0    12     1    12
  1.3080544543573097E-01 a       288     0    12     1    13
 -3.2828524411708249E-01 a       289     0    12     1    14
 -1.0136173272973945E+00 a       290     0    12     1    15
  3.6337999495532309E+00 a       291     0    12     1    16
 -2.1372573043415870E+00 a       292     0    12     1    17
  4.1768746886361735E-01 a       293     0    12     1    18
 -8.5108422913726489E-01 a       294     0    12     1    19
  1.0426951182333533E+00 a       295     0    12     1    20
 -4.4450657171135072E-01 a       296     0    12     1    21
  3.6521128885320473E+00 a       297     0    12     1    22
 -1.1802137697978861E-01 a       298     0    12     1    23
  2.4302867114038662E+00 a       299     0    12     1    24
 -8.9426023338515692E-01 a       300     0    12     1    25
 -5.8835831967003278E+00 a       301     0    13     1     1
  4.2193671486089928E+00 a       302     0    13     1     2
 -7.7108376950078883E-01 a       303     0    13     1     3
  3.9717835723585728E+00 a       304     0    13     1     4
 -4.1246412499752400E-01 a       305     0    13     1     5
 -2.6964332534981148E+00 a       306     0    13     1     6
 -3.9687065780933595E+00 a       307     0    13     1     7
  1.9346287528634265E+00 a       308     0    13     1     8
  2.1349718348229221E+00 a       309     0    13     1     9
  3.6714620320135509E+00 a       310     0    13     1    10
 -8.7901465548038278E+00 a       311     0    13     1    11
  2.0251128457181777E+00 a       312     0    13     1    12
  7.8048633087533770E-01 a       313     0    13     1    13
 -2.4610552618774868E+00 a       314     0    13     1    14
  1.9331599022656862E+00 a       315     0    13     1    15
  3.4840290521154329E+00 a       316     0    13     1    16
 -1.8149633432953352E+00 a       317     0    13     1    17
 -2.2400036174585480E+00 a       318     0    13     1    18
 -2.2498404268028049E+00 a       319     0    13     1    19
  2.8376350016963601E+00 a       320     0    13     1    20
  4.0046972319777687E+00 a       321     0    13     1    21
  6.1672774491180222E+00 a       322     0    13     1    22
 -8.7419075351899700E+00 a       323     0    13     1    23
 -4.1915167062441938E-01 a       324     0    13     1    24
  3.3248317681774640E+00 a       325     0    13     1    25
 -1.0772769353148239E+00 a       326     0    14     1     1
 -1.1562818178491903E+00 a       327     0    14     1     2
 -3.9536879793652135E-01 a       328     0    14     1     3
 -3.2011378654674685E+00 a       329     0    14     1     4
  2.4622677692216163E-01 a       330     0    14     1     5
 -3.5115994362178746E+00 a       331     0    14     1     6
  1.1805919023233123E+01 a       332     0    14     1     7
  2.8095700237994095E+00 a       333     0    14     1     8
  3.5887066237641074E-01 a       334     0    14     1     9
  5.4546503226013883E+00 a       335     0    14     1    10
  8.1222822371206078E+00 a       336     0    14     1    11
  5.3596038369146148E+00 a       337     0    14     1    12
 -2.8739305909921007E+00 a       338     0    14     1    13
 -1.7925567934336986E+00 a       339     0    14     1    14
  6.0606493392723548E+00 a       340     0    14     1    15
  1.5337855288868665E+00 a       341     0    14     1    16
 -2.0896460800816663E+00 a       342     0    14     1    17
  6.5576540476959053E+00 a       343     0    14     1    18
  3.0098273329874381E+00 a       344     0    14     1    19
  1.7026971780315916E+00 a       345     0    14     1    20
 -2.4154887201977280E+00 a       346     0    14     1    21
 -3.4152488580933631E+00 a       347     0    14     1    22
  2.3991422513221474E+00 a       348     0    14     1    23
 -2.4648581024687428E+00 a       349     0    14     1    24
 -1.8752856575776051E+00 a       350     0    14     1    25
  2.0540643134839169E+00 a       351     0    15     1     1
 -1.1006502875127793E+00 a       352     0    15     1     2
  2.7036836572627418E+00 a       353     0    15     1     3
  5.1885086790158874E-01 a       354     0    15     1     4
 -2.2527374289826430E+00 a       355     0    15     1     5
 -9.9436592320702760E-02 a       356     0    15     1     6
 -3.2830578982949237E+00 a       357     0    15     1     7
  2.3081470004011653E+00 a       358     0    15     1     8
  1.5855635718342682E+00 a       359     0    15     1     9
 -7.8297598174701344E-01 a       360     0    15     1    10
 -4.1199315156658383E+00 a       361     0    15     1    11
  1.3244355797607230E+00 a       362     0    15     1    12
  1.2403255330435325E+00 a       363     0    15     1    13
 -2.3488945294807873E+00 a       364     0    15     1    14
 -4.9723802657175150E-03 a       365     0    15     1    15
  1.6252521696408979E+00 a       366     0    15     1    16
 -3.1523513136474024E-01 a       367     0    15     1    17
 -5.3240898550650027E+00 a       368     0    15     1    18
 -2.7797587598471467E+00 a       369     0    15     1    19
  2.4601245903351221E+00 a       370     0    15     1    20
  4.6186622603888683E+00 a       371     0    15     1    21
 -2.0956557049846909E+00 a       372     0    15     1    22
 -4.8536910894228216E+00 a       373     0    15     1    23
  7.1271766515067103E-01 a       374     0    15     1    24
  7.5803843054413333E-01 a       375     0    15     1    25
 -2.0412498495967606E+00 a       376     0    16     1     1
  5.4546298369999739E+00 a       377     0    16     1     2
 -7.3780059369834539E-01 a       378     0    16     1     3
  1.1791167441531483E+00 a       379     0    16     1     4
  1.1098836861706427E+00 a       380     0    16     1     5
  8.4933887161873889E-01 a       381     0    16     1     6
 -2.8479644600713985E+00 a       382     0    16     1     7
  8.5571193954141056E-01 a       383     0    16     1     8
  1.2676208529205337E+00 a       384     0    16     1     9
  8.4996237013352771E-01 a       385     0    16     1    10
 -1.3126493625194620E+00 a       386     0    16     1    11
  8.1017265157747853E-01 a       387     0    16     1    12
  1.3177370610587815E+00 a       388     0    16     1    13
  1.9102147445861989E-01 a       389     0    16     1    14
 -1.2773464215263020E+00 a       390     0    16     1    15
 -1.7745671492302850E+00 a       391     0    16     1    16
 -6.4386532071141289E-01 a       392     0    16     1    17
  1.4451521877529165E+00 a       393     0    16     1    18
  2.0069270953775602E+00 a       394     0    16     1    19
  9.1458966334875313E-01 a       395     0    16     1    20
  2.6302349366636717E+00 a       396     0    16     1    21
  1.0602316698100860E-01 a       397     0    16     1    22
 -1.0649639856882309E+00 a       398     0    16     1    23
  2.9327372404917620E+00 a       399     0    16     1    24
  2.7832271596846798E+00 a       400     0    16     1    25
  1.8299945366499490E+00 a       401     0    17     1     1
 -7.8877951990217143E-01 a       402     0    17     1     2
  9.9351795918509600E-01 a       403     0    17     1     3
  7.2276473620796433E-01 a       404     0    17     1     4
 -6.1660059920959132E+00 a       405     0    17     1     5
  3.9261956578397855E-01 a       406     0    17     1     6
 -9.5012573025956506E+00 a       407     0    17     1     7
 -7.5713907108793888E-01 a       408     0    17     1     8
  9.2250678846724044E-01 a       409     0    17     1     9
 -1.0378553724374013E+00 a       410     0    17     1    10
 -5.6878878244768876E+00 a       411     0    17     1    11
 -5.9157428166813908E+00 a       412     0    17     1    12
 -2.9347811759438180E-01 a       413     0    17     1    13
 -5.7463610420498065E-02 a       414     0    17     1    14
 -1.3132993073724868E+00 a       415     0    17     1    15
 -2.3892735001383776E+00 a       416     0    17     1    16
 -8.6718514871591235E-01 a       417     0    17     1    17
  7.2731241508942079E-01 a       418     0    17     1    18
  1.5983958475405320E+00 a       419     0    17     1    19
 -2.9361094301847626E+00 a       420     0    17     1    20
  2.8237225195594182E+00 a       421     0    17     1    21
 -3.5674561317949582E-01 a       422     0    17     1    22
 -6.0242233070942709E-02 a       423     0    17     1    23
  1.3869033449627650E+00 a       424     0    17     1    24
  1.1552584050777348E+00 a       425     0    17     1    25
 -1.8263423395565943E+00 a       426     0    18     1     1
  5.3042933386658442E+00 a       427     0    18     1     2
 -1.2171313816560796E+00 a       428     0    18     1     3
  2.0837439424708357E+00 a       429     0    18     1     4
  2.2033731999652302E+00 a       430     0    18     1     5
 -1.4137548239593158E+00 a       431     0    18     1     6
 -2.1844091005241477E+00 a       432     0    18     1     7
  2.8928859423337128E-01 a       433     0    18     1     8
 -3.1796653409329252E-02 a       434     0    18     1     9
  6.2687089592920198E-01 a       435     0    18     1    10
 -1.3882074477492965E+00 a       436     0    18     1    11
  1.0396215418047852E-01 a       437     0    18     1    12
 -9.4273061970907324E-01 a       438     0    18     1    13
  6.8532083876041316E-01 a       439     0    18     1    14
 -1.1930201454063478E+00 a       440     0    18     1    15
  4.4965053758409229E-01 a       441     0    18     1    16
 -6.7718332215616794E-02 a       442     0    18     1    17
  1.3415491698640534E+00 a       443     0    18     1    18
 -5.0283431659201749E-01 a       444     0    18     1    19
  2.4058688458190894E-01 a       445     0    18     1    20
 -9.6862712653232963E-01 a       446     0    18     1    21
 -4.9961017351665735E-02 a       447     0    18     1    22
  1.0544000264366646E-01 a       448     0    18     1    23
  3.0039891342862930E+00 a       449     0    18     1    24
  2.6875681418922075E+00 a       450     0    18     1    25
 -4.0949959219028278E+00 a       451     0    19     1     1
  1.5017710849797874E+00 a       452     0    19     1     2
  3.3101250307681962E+00 a       453     0    19     1     3
  2.1384072051646513E-01 a       454     0    19     1     4
