################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2965170296963247E+00 a       346     0    14     1    21
 -1.7603009658785258E+00 a       347     0    14     1    22
  5.9133741058080798E+00 a       348     0    14     1    23
  7.7564252044725306E+00 a       349     0    14     1    24
  2.1488317170970030E+00 a       350     0    14     1    25
 -6.0780962457438348E-01 a       351     0    15     1     1
 -8.9004999638954885E-01 a       352     0    15     1     2
 -2.1734465690729432E-01 a       353     0    15     1     3
  3.9908425108275530E-01 a       354     0    15     1     4
  1.1440999735561144E+00 a       355     0    15     1     5
  8.1140118859582860E-02 a       356     0    15     1     6
 -2.2752168716980488E+00 a       357     0    15     1     7
 -8.2498496817979616E-01 a       358     0    15     1     8
 -1.7944803990839941E+00 a       359     0    15     1     9
 -3.2722531357968376E-01 a       360     0    15     1    10
  7.2797364047172153E-01 a       361     0    15     1    11
 -3.8678975718607184E-01 a       362     0    15     1    12
  2.5803269498875103E+00 a       363     0    15     1    13
 -1.6047206638175131E+00 a       364     0    15     1    14
  4.8657556072476926E-01 a       365     0    15     1    15
  3.6399384337640234E-01 a       366     0    15     1    16
  1.0875209418494580E-01 a       367     0    15     1    17
  1.5531943483283600E-01 a       368     0    15     1    18
  4.0475663743742535E-01 a       369     0    15     1    19
 -2.3240345159785627E+00 a       370     0    15     1    20
 -9.3083540444359070E+00 a       371     0    15     1    21
 -2.8819290172103624E+00 a       372     0    15     1    22
  1.8263212420273669E+00 a       373     0    15     1    23
 -2.7966797566122126E+00 a       374     0    15     1    24
  5.5766232530880067E-01 a       375     0    15     1    25
 -1.0999023429301285E+00 a       376     0    16     1     1
  6.2831288631497187E-02 a       377     0    16     1     2
  4.4506263057590983E-01 a       378     0    16     1     3
 -1.4682455172657985E-01 a       379     0    16     1     4
 -7.5240844716249766E-01 a       380     0    16     1     5
  4.1767787388517064E-01 a       381     0    16     1     6
 -4.8963347785928385E-01 a       382     0    16     1     7
  5.0215882881101383E-02 a       383     0    16     1     8
  1.3809489610391661E+00 a       384     0    16     1     9
  6.0161233454402413E-02 a       385     0    16     1    10
 -1.9529298110788221E-01 a       386     0    16     1    11
 -1.1540439317994222E+01 a       387     0    16     1    12
 -6.1760342556333392E-01 a       388     0    16     1    13
  4.3901849526287368E-01 a       389     0    16     1    14
 -1.1288936939481509E-01 a       390     0    16     1    15
 -3.2874297475166153E-01 a       391     0    16     1    16
 -2.3985519360549906E-01 a       392     0    16     1    17
 -1.0132610970924542E-01 a       393     0    16     1    18
 -1.5511289420001351E-01 a       394     0    16     1    19
 -8.0415601762606617E+00 a       395     0    16     1    20
 -4.6859625084039855E+00 a       396     0    16     1    21
 -4.6094521396963106E-01 a       397     0    16     1    22
 -1.1196028870107164E+00 a       398     0    16     1    23
 -7.8492503515721435E+00 a       399     0    16     1    24
  2.7505396655663322E-01 a       400     0    16     1    25
  1.0651286022411568E+00 a       401     0    17     1     1
  3.2273230325345409E-01 a       402     0    17     1     2
 -1.7542712900112860E+00 a       403     0    17     1     3
 -5.0057903693195396E+00 a       404     0    17     1     4
 -2.3756625321659616E-01 a       405     0    17     1     5
  9.9733043886900297E-01 a       406     0    17     1     6
 -2.1527966407123156E-01 a       407     0    17     1     7
  1.1434646535643749E+00 a       408     0    17     1     8
  1.6071060371976967E-01 a       409     0    17     1     9
 -3.0029108394247866E-01 a       410     0    17     1    10
  2.9940813174302566E-01 a       411     0    17     1    11
  2.9166645936306450E+00 a       412     0    17     1    12
  8.5091989432468740E-01 a       413     0    17     1    13
 -6.1079888486998601E-01 a       414     0    17     1    14
 -3.2109911157501365E+00 a       415     0    17     1    15
 -4.0201115885355848E-01 a       416     0    17     1    16
 -4.4056593884405837E+00 a       417     0    17     1    17
  3.2803849885219732E-01 a       418     0    17     1    18
  2.2942193454286604E+00 a       419     0    17     1    19
 -8.2824672077340433E-01 a       420     0    17     1    20
 -1.3328510700507603E+00 a       421     0    17     1    21
 -1.2563838053704102E+00 a       422     0    17     1    22
 -2.5434725114501666E+00 a       423     0    17     1    23
  1.1190389772290650E+00 a       424     0    17     1    24
  5.4774425734851440E-01 a       425     0    17     1    25
 -3.9849034115560555E+00 a       426     0    18     1     1
  7.2598007122773218E+00 a       427     0    18     1     2
  1.2583681064703624E+01 a       428     0    18     1     3
 -2.8362871099014604E+00 a       429     0    18     1     4
 -5.4156377267549072E+00 a       430     0    18     1     5
  1.5740046138076131E+00 a       431     0    18     1     6
  1.4749403500125458E+00 a       432     0    18     1     7
  3.3902330845390316E+00 a       433     0    18     1     8
 -6.4405090837611807E+00 a       434     0    18     1     9
  1.1856297748512915E+01 a       435     0    18     1    10
 -1.3478072381790849E+01 a       436     0    18     1    11
 -1.5647361747559620E+01 a       437     0    18     1    12
  9.2120614504783109E+00 a       438     0    18     1    13
  1.3455095055798406E+01 a       439     0    18     1    14
  8.4808937660308032E+00 a       440     0    18     1    15
 -1.9859008406421672E+00 a       441     0    18     1    16
 -2.6848876526912360E+00 a       442     0    18     1    17
  6.0814868969720557E+00 a       443     0    18     1    18
  9.9399378062343646E-01 a       444     0    18     1    19
  4.9066416257726990E+00 a       445     0    18     1    20
  9.3740736383447363E+00 a       446     0    18     1    21
 -1.1776885413318729E+01 a       447     0    18     1    22
  6.1173362130106428E+00 a       448     0    18     1    23
 -1.0077426271878922E+00 a       449     0    18     1    24
 -4.9565682377573541E+00 a       450     0    18     1    25
 -2.1691169406047264E+00 a       451     0    19     1     1
 -6.9036565577343179E-01 a       452     0    19     1     2
 -1.1378600892239152E+00 a       453     0    19     1     3
  2.6645740496793655E+00 a       454     0    19     1     4
  1.2502255708994223E-01 a       455     0    19     1     5
 -2.5490974692053423E+00 a       456     0    19     1     6
  5.1953462257210503E-01 a       457     0    19     1     7
 -6.3631384811220104E-01 a       458     0    19     1     8
  1.7002513954799423E+00 a       459     0    19     1     9
  3.8688015135750181E-01 a       460     0    19     1    10
  4.1901922294884854E-02 a       461     0    19     1    11
 -8.2197999573367397E+00 a       462     0    19     1    12
  1.2093397989633685E+00 a       463     0    19     1    13
  6.2555807119002077E-02 a       464     0    19     1    14
  3.1581320084615285E+00 a       465     0    19     1    15
  1.8577914967325587E-01 a       466     0    19     1    16
  2.1977297604241635E+00 a       467     0    19     1    17
  1.0795976452984120E-01 a       468     0    19     1    18
 -7.1263901876695286E+00 a       469     0    19     1    19
  5.2967144857014703E-01 a       470     0    19     1    20
 -9.7800157520395659E-01 a       471     0    19     1    21
 -4.4085178393450927E-02 a       472     0    19     1    22
  1.3318550725826224E+00 a       473     0    19     1    23
 -1.3604516285400052E+00 a       474     0    19     1    24
 -6.4000019561098642E-01 a       475     0    19     1    25
  9.5277682435005797E+00 a       476     0    20     1     1
 -5.4662889079548727E+00 a       477     0    20     1     2
 -1.3497612317607672E+01 a       478     0    20     1     3
 -1.3806068178994846E+00 a       479     0    20     1     4
  1.4884448754398463E+01 a       480     0    20     1     5
  7.0139996392895707E+00 a       481     0    20     1     6
 -5.1033335043782460E+00 a       482     0    20     1     7
 -7.8188589561937496E+00 a       483     0    20     1     8
  8.3766248818312956E+00 a       484     0    20     1     9
 -1.9808724786195508E+01 a       485     0    20     1    10
  2.1327991287796237E+01 a       486     0    20     1    11
  2.6271678692233802E+01 a       487     0    20     1    12
 -1.5496997103985553E+01 a       488     0    20     1    13
 -2.8262568559158292E+00 a       489     0    20     1    14
 -1.1918643393147550E+01 a       490     0    20     1    15
  7.0704231733963105E+00 a       491     0    20     1    16
  1.6665023420012023E+01 a       492     0    20     1    17
 -5.8872358595221215E+00 a       493     0    20     1    18
  9.9025521390553379E+00 a       494     0    20     1    19
 -5.7615395514754395E+00 a       495     0    20     1    20
 -6.9199581010136884E+00 a       496     0    20     1    21
  1.2633967848861195E+01 a       497     0    20     1    22
  2.7839760701400809E+00 a       498     0    20     1    23
 -1.8214795462009263E+00 a       499     0    20     1    24
  1.0646027520946850E+01 a       500     0    20     1    25
  2.8607620554938418E+00 a       501     0    21     1     1
  7.1112586762755816E+00 a       502     0    21     1     2
