################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4758050628498294E+00 a       356     0    15     1     6
 -1.2275612533455553E-01 a       357     0    15     1     7
  8.7658648267107342E-01 a       358     0    15     1     8
  7.2237918878603569E-01 a       359     0    15     1     9
 -4.0070582243261983E+00 a       360     0    15     1    10
 -7.6820884751960528E-01 a       361     0    15     1    11
  2.4552993954962707E-01 a       362     0    15     1    12
  2.6399656508761554E-02 a       363     0    15     1    13
 -1.5766892261336718E-01 a       364     0    15     1    14
 -1.3162160764640898E+00 a       365     0    15     1    15
  7.9618389502467213E-01 a       366     0    15     1    16
  1.2167780282348521E-01 a       367     0    15     1    17
 -2.8681270084396016E-01 a       368     0    15     1    18
  4.3526875380234975E-02 a       369     0    15     1    19
  1.2121641430834980E+00 a       370     0    15     1    20
  8.9155608981072429E-02 a       371     0    15     1    21
 -9.8289432345435457E-01 a       372     0    15     1    22
 -3.9631948313680604E-01 a       373     0    15     1    23
 -2.0286545664217082E+00 a       374     0    15     1    24
 -1.1464123192788711E+00 a       375     0    15     1    25
  8.5599120355557379E-01 a       376     0    16     1     1
  5.6598429470676559E-01 a       377     0    16     1     2
 -1.3516254150535079E-01 a       378     0    16     1     3
  3.6155264564575287E+00 a       379     0    16     1     4
 -1.6720368506423060E+00 a       380     0    16     1     5
 -4.2168707493512310E+00 a       381     0    16     1     6
 -2.1960520280771673E-01 a       382     0    16     1     7
  1.8956300417290215E+00 a       383     0    16     1     8
  1.6499915426732792E+00 a       384     0    16     1     9
  7.0021019846638533E-01 a       385     0    16     1    10
  1.2511554778175484E+00 a       386     0    16     1    11
  2.4479779697743571E+00 a       387     0    16     1    12
  3.2967982253575094E+00 a       388     0    16     1    13
  9.3806070378850170E-01 a       389     0    16     1    14
 -3.6397436185816695E-01 a       390     0    16     1    15
 -6.8387860349946705E-01 a       391     0    16     1    16
 -2.9130283780308047E-01 a       392     0    16     1    17
 -2.6081562648919294E+00 a       393     0    16     1    18
 -9.5928517131780711E-01 a       394     0    16     1    19
  3.6836747046449236E+00 a       395     0    16     1    20
 -3.3643211763788097E+00 a       396     0    16     1    21
  1.1087323122223078E+00 a       397     0    16     1    22
  1.5084729245598825E+00 a       398     0    16     1    23
  1.6551473555475664E+00 a       399     0    16     1    24
  2.1609869066407152E+00 a       400     0    16     1    25
 -1.2576457364980709E-01 a       401     0    17     1     1
  2.5631986433322842E+00 a       402     0    17     1     2
  1.5159577087653113E+00 a       403     0    17     1     3
 -1.1980136373041739E+00 a       404     0    17     1     4
 -1.8967496405028459E+00 a       405     0    17     1     5
 -1.0261204536754609E+00 a       406     0    17     1     6
