################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name   Description
################################################################################
# 1    fx     Force in x direction.
# 2    fy     Force in y direction.
# 3    fz     Force in z direction.
# 4    fxRef  Reference force in x direction.
# 5    fyRef  Reference force in y direction.
# 6    fzRef  Reference force in z direction.
# 7    fxDiff Difference between reference and NNP force in x dir.
# 8    fyDiff Difference between reference and NNP force in y dir.
# 9    fzDiff Difference between reference and NNP force in z dir.
########################################################################################################################################################
#              1                2                3                4                5                6                7                8                9
#             fx               fy               fz            fxRef            fyRef            fzRef           fxDiff           fyDiff           fzDiff
########################################################################################################################################################
 -6.32912911E-03  -1.52317434E-04  -1.77213918E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.32912911E-03   1.52317434E-04   1.77213918E-02
  3.01460369E-03   1.80572934E-04   9.46740531E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.01460369E-03  -1.80572934E-04  -9.46740531E-03
 -2.09569411E-03  -2.10378165E-03   7.05979105E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.09569411E-03   2.10378165E-03  -7.05979105E-03
 -1.78184153E-02  -2.89053078E-03   1.83754510E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.78184153E-02   2.89053078E-03  -1.83754510E-02
  1.28354252E-02   8.70665241E-04  -2.39420949E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.28354252E-02  -8.70665241E-04   2.39420949E-03
  1.03179722E-02  -2.79574874E-04  -1.29040121E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.03179722E-02   2.79574874E-04   1.29040121E-02
 -4.05388336E-02  -2.09001812E-02   1.30303389E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.05388336E-02   2.09001812E-02  -1.30303389E-02
  1.70907509E-02   2.11220482E-02   4.66554501E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.70907509E-02  -2.11220482E-02  -4.66554501E-03
  2.76887055E-02  -1.02222939E-02  -2.27826442E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.76887055E-02   1.02222939E-02   2.27826442E-02
 -7.71632873E-03   4.96017792E-03   5.97646717E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.71632873E-03  -4.96017792E-03  -5.97646717E-03
  2.50453949E-04   1.62489784E-03   1.59701397E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.50453949E-04  -1.62489784E-03  -1.59701397E-02
  9.75261031E-03  -1.66171973E-03  -1.70672057E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.75261031E-03   1.66171973E-03   1.70672057E-02
 -5.18934013E-03   3.05395204E-02  -2.22478343E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.18934013E-03  -3.05395204E-02   2.22478343E-02
  1.58514050E-02   3.13983160E-03   5.54095025E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.58514050E-02  -3.13983160E-03  -5.54095025E-03
 -8.34025256E-03  -3.61766837E-02   2.11291145E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.34025256E-03   3.61766837E-02  -2.11291145E-02
 -1.47609944E-02  -1.21583911E-03  -8.18704273E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.47609944E-02   1.21583911E-03   8.18704273E-04
 -3.43031662E-03   1.70406045E-02   5.57279411E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.43031662E-03  -1.70406045E-02  -5.57279411E-03
  1.72531627E-02  -1.11018043E-03  -6.82688499E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.72531627E-02   1.11018043E-03   6.82688499E-03
 -6.81042318E-03  -9.12294451E-03  -3.75364302E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.81042318E-03   9.12294451E-03   3.75364302E-03
 -5.20068549E-03   9.65188002E-03  -4.54334534E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.20068549E-03  -9.65188002E-03   4.54334534E-03
  1.21326563E-03  -5.04028014E-03   1.10857919E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.21326563E-03   5.04028014E-03  -1.10857919E-02
 -1.69279242E-02   3.74939820E-02   2.96499307E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.69279242E-02  -3.74939820E-02  -2.96499307E-02
  2.21754648E-02  -2.47155612E-02  -2.35759823E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.21754648E-02   2.47155612E-02   2.35759823E-02
 -5.75428110E-03  -6.32270959E-03  -4.49290342E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.75428110E-03   6.32270959E-03   4.49290342E-03
  5.56750090E-03   3.33330588E-03  -1.56893228E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.56750090E-03  -3.33330588E-03   1.56893228E-02
  1.19590930E-02   1.53287121E-02  -1.67434740E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.19590930E-02  -1.53287121E-02   1.67434740E-04
 -1.39405886E-02  -1.48687589E-02   1.82632578E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.39405886E-02   1.48687589E-02  -1.82632578E-02
  1.97135238E-03  -4.10591700E-02   1.41898089E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.97135238E-03   4.10591700E-02  -1.41898089E-02
  2.03274990E-03   2.72770907E-02   7.82535925E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.03274990E-03  -2.72770907E-02  -7.82535925E-03
 -7.42793533E-03   1.23209818E-02  -1.45842893E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.42793533E-03  -1.23209818E-02   1.45842893E-02
 -1.46210341E-02  -1.61835817E-02   4.68089141E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.46210341E-02   1.61835817E-02  -4.68089141E-03
  3.87191999E-03   1.65379036E-03  -2.98497863E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.87191999E-03  -1.65379036E-03   2.98497863E-04
  9.19995006E-03   1.37417704E-02  -1.52813955E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.19995006E-03  -1.37417704E-02   1.52813955E-03
 -3.37299685E-02   1.32265902E-03   9.12554943E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.37299685E-02  -1.32265902E-03  -9.12554943E-03
  1.94984462E-02  -1.17624511E-02  -9.02967582E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.94984462E-02   1.17624511E-02   9.02967582E-03
  1.12939838E-02   8.77217296E-03  -2.83692072E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.12939838E-02  -8.77217296E-03   2.83692072E-03
 -7.57575485E-03  -1.77436482E-02   6.16599620E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.57575485E-03   1.77436482E-02  -6.16599620E-03
 -1.20869679E-03   1.09299999E-02  -9.60761695E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.20869679E-03  -1.09299999E-02   9.60761695E-03
  7.00173228E-03   5.98308425E-03   1.79330054E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.00173228E-03  -5.98308425E-03  -1.79330054E-03
 -1.88220943E-03   1.00107763E-02  -1.03369641E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.88220943E-03  -1.00107763E-02   1.03369641E-02
  3.48397629E-03  -1.14423674E-02   8.59640071E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.48397629E-03   1.14423674E-02  -8.59640071E-03
  3.61263911E-03   3.73207439E-03   2.40404813E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.61263911E-03  -3.73207439E-03  -2.40404813E-04
  7.18861883E-03  -5.63882592E-03   3.46518444E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.18861883E-03   5.63882592E-03  -3.46518444E-02
  1.78756341E-02   5.94835942E-03  -3.18504934E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.78756341E-02  -5.94835942E-03   3.18504934E-02
 -2.16825176E-02  -1.16401046E-03  -1.22872447E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.16825176E-02   1.16401046E-03   1.22872447E-02
  4.66831339E-02   2.48274824E-02   7.65531045E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.66831339E-02  -2.48274824E-02  -7.65531045E-03
 -1.18830414E-02  -3.50778121E-02  -5.60652711E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.18830414E-02   3.50778121E-02   5.60652711E-03
 -2.94379139E-02   1.47483015E-03   7.32194251E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.94379139E-02  -1.47483015E-03  -7.32194251E-03
 -3.93245444E-02  -2.61144362E-02  -2.62950731E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.93245444E-02   2.61144362E-02   2.62950731E-02
  2.85329557E-02   1.32024682E-02   3.56940426E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.85329557E-02  -1.32024682E-02  -3.56940426E-02
  1.11572968E-02   1.74743149E-02  -7.62415492E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.11572968E-02  -1.74743149E-02   7.62415492E-03
 -1.70762942E-02  -8.93405168E-03   8.05427445E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.70762942E-02   8.93405168E-03  -8.05427445E-03
  1.12322458E-02   1.41526400E-02  -1.41760617E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.12322458E-02  -1.41526400E-02   1.41760617E-02
  4.10960685E-03   5.40981703E-04   4.13781584E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.10960685E-03  -5.40981703E-04  -4.13781584E-03
  1.03088517E-02   2.09581116E-02   1.43504023E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.03088517E-02  -2.09581116E-02  -1.43504023E-02
  4.02872569E-03  -1.37631864E-02  -1.50059612E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.02872569E-03   1.37631864E-02   1.50059612E-03
 -1.20643845E-02  -7.35226481E-03  -7.66037420E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.20643845E-02   7.35226481E-03   7.66037420E-03
  4.96844524E-02   1.90568751E-02   9.24316286E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.96844524E-02  -1.90568751E-02  -9.24316286E-03
 -1.86107296E-02  -2.77764266E-02   8.16354231E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.86107296E-02   2.77764266E-02  -8.16354231E-03
 -2.99741472E-02   1.05097881E-02  -1.66873492E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.99741472E-02  -1.05097881E-02   1.66873492E-02
 -2.50484208E-02   1.74594624E-02   1.04176096E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.50484208E-02  -1.74594624E-02  -1.04176096E-02
  5.05709199E-03  -6.99526363E-03  -1.49243656E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.05709199E-03   6.99526363E-03   1.49243656E-02
  1.75548045E-02   2.42303415E-03   1.22060433E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.75548045E-02  -2.42303415E-03  -1.22060433E-02
 -2.20786140E-02   3.25358530E-02  -3.66676458E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.20786140E-02  -3.25358530E-02   3.66676458E-02
  3.42278821E-04  -5.21965508E-03   9.70991590E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.42278821E-04   5.21965508E-03  -9.70991590E-03
  1.28637474E-02  -2.67841727E-02   1.60918750E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.28637474E-02   2.67841727E-02  -1.60918750E-02
  7.85858434E-03  -8.67285445E-03   1.65121475E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.85858434E-03   8.67285445E-03  -1.65121475E-02
  9.40236324E-03  -5.83911979E-04   2.11667972E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.40236324E-03   5.83911979E-04  -2.11667972E-03
 -1.66242095E-02   7.44882435E-03  -1.54163838E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.66242095E-02  -7.44882435E-03   1.54163838E-02
  8.16262655E-03  -2.01351657E-03  -2.29495092E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.16262655E-03   2.01351657E-03   2.29495092E-02
 -8.62527091E-03  -4.15767559E-03   1.97732527E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.62527091E-03   4.15767559E-03  -1.97732527E-02
  2.51151074E-03   7.26821611E-03  -1.48312109E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.51151074E-03  -7.26821611E-03   1.48312109E-03
  1.23562397E-02  -2.46499017E-02   1.00212623E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.23562397E-02   2.46499017E-02  -1.00212623E-03
 -1.26374365E-02   8.78919219E-03  -1.12815219E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.26374365E-02  -8.78919219E-03   1.12815219E-03
  6.03556744E-03   1.43020329E-02   3.92746117E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.03556744E-03  -1.43020329E-02  -3.92746117E-03
  7.01701468E-03  -4.94863121E-03   5.05905643E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.01701468E-03   4.94863121E-03  -5.05905643E-03
 -3.20583811E-03   1.67788838E-02   9.64580238E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.20583811E-03  -1.67788838E-02  -9.64580238E-04
 -4.29202464E-03  -9.40383779E-03  -4.01999549E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.29202464E-03   9.40383779E-03   4.01999549E-03
 -1.83732240E-02  -4.28700856E-03   5.44849092E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.83732240E-02   4.28700856E-03  -5.44849092E-03
  2.07770459E-02   8.97109082E-03   2.95420510E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.07770459E-02  -8.97109082E-03  -2.95420510E-03
 -6.05171019E-03   2.46222551E-03  -8.28671873E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.05171019E-03  -2.46222551E-03   8.28671873E-03
  2.00014467E-02   3.56684962E-02   8.09053061E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.00014467E-02  -3.56684962E-02  -8.09053061E-03
 -1.13751020E-02  -2.89935379E-02  -6.52374299E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.13751020E-02   2.89935379E-02   6.52374299E-03
 -7.21413085E-03  -1.04874897E-03  -4.60775045E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.21413085E-03   1.04874897E-03   4.60775045E-03
  1.22070924E-02   5.16142687E-03  -1.32358176E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.22070924E-02  -5.16142687E-03   1.32358176E-02
 -4.52969710E-03   3.80183698E-03   6.99867540E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.52969710E-03  -3.80183698E-03  -6.99867540E-03
 -1.10440413E-02  -8.93755929E-03   7.51258702E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.10440413E-02   8.93755929E-03  -7.51258702E-03
  4.42985812E-03  -1.62563043E-02   5.61544593E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.42985812E-03   1.62563043E-02  -5.61544593E-03
  1.01719660E-04   7.39808848E-03  -6.68682888E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.01719660E-04  -7.39808848E-03   6.68682888E-03
 -4.60302538E-03   1.21340569E-02  -1.06027384E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.60302538E-03  -1.21340569E-02   1.06027384E-03
  5.82305614E-03  -1.64771327E-03  -1.39329274E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.82305614E-03   1.64771327E-03   1.39329274E-02
  1.39695688E-03   9.27373576E-04  -5.45206497E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.39695688E-03  -9.27373576E-04   5.45206497E-04
 -4.85779390E-03   5.56753829E-03   3.43982375E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.85779390E-03  -5.56753829E-03  -3.43982375E-05
 -4.51766040E-02  -5.12291769E-03   1.51341001E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.51766040E-02   5.12291769E-03  -1.51341001E-02
  3.64555381E-02   6.56015810E-03  -1.28012357E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.64555381E-02  -6.56015810E-03   1.28012357E-02
  5.77485954E-03  -3.10752233E-03  -3.05695189E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.77485954E-03   3.10752233E-03   3.05695189E-03
  5.82829113E-03   6.21505471E-03  -1.15910195E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.82829113E-03  -6.21505471E-03   1.15910195E-02
 -3.58061362E-03   8.55504917E-03   2.25457272E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.58061362E-03  -8.55504917E-03  -2.25457272E-03
 -6.08994309E-03  -1.88488330E-02   1.05046892E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.08994309E-03   1.88488330E-02  -1.05046892E-02
 -2.99737701E-02   9.56640076E-03  -1.89082100E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.99737701E-02  -9.56640076E-03   1.89082100E-02
  2.84936216E-02  -9.57028920E-03   2.01968488E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.84936216E-02   9.57028920E-03  -2.01968488E-02
  3.31102153E-03  -4.38470777E-04  -4.14062337E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.31102153E-03   4.38470777E-04   4.14062337E-03
 -2.38433538E-02  -1.64561527E-02   1.91267084E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.38433538E-02   1.64561527E-02  -1.91267084E-02
  1.55017162E-02   1.17506520E-02  -6.57891831E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.55017162E-02  -1.17506520E-02   6.57891831E-03
  7.43449316E-03  -1.92726578E-03  -9.18679717E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.43449316E-03   1.92726578E-03   9.18679717E-03
 -1.56501450E-03  -2.58320319E-02  -8.84063946E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.56501450E-03   2.58320319E-02   8.84063946E-04
 -7.73435977E-03   2.40449534E-02   1.01173387E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.73435977E-03  -2.40449534E-02  -1.01173387E-02
  7.42003334E-03   6.22895050E-03  -6.87467095E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.42003334E-03  -6.22895050E-03   6.87467095E-03
 -6.57289755E-03   6.72796592E-03   5.15488091E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.57289755E-03  -6.72796592E-03  -5.15488091E-04
 -2.11944455E-03  -1.43824233E-03  -3.18189383E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.11944455E-03   1.43824233E-03   3.18189383E-03
  5.11769159E-03  -9.59515551E-03   5.04756519E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.11769159E-03   9.59515551E-03  -5.04756519E-03
  1.89693508E-02  -1.56382706E-03   1.06688875E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.89693508E-02   1.56382706E-03  -1.06688875E-02
 -1.17118071E-02  -9.57657841E-04   4.76929224E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.17118071E-02   9.57657841E-04  -4.76929224E-04
 -4.53113385E-03   1.26639979E-03  -6.11268741E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.53113385E-03  -1.26639979E-03   6.11268741E-03
  4.35442927E-02   5.84630038E-03   4.29184916E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.35442927E-02  -5.84630038E-03  -4.29184916E-03
 -2.08493529E-02  -9.17014548E-03   1.71964074E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.08493529E-02   9.17014548E-03  -1.71964074E-02
 -2.51413523E-02   1.12733283E-03  -1.00972445E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.51413523E-02  -1.12733283E-03   1.00972445E-02
  2.67238206E-02  -2.46113258E-02  -2.17476131E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.67238206E-02   2.46113258E-02   2.17476131E-02
 -1.46682798E-02   9.21251667E-03   1.01823359E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.46682798E-02  -9.21251667E-03  -1.01823359E-02
 -1.40751277E-02   2.21591029E-02   2.25811973E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.40751277E-02  -2.21591029E-02  -2.25811973E-02
 -1.54110300E-03  -1.20385890E-03  -2.21617676E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.54110300E-03   1.20385890E-03   2.21617676E-02
 -1.18889910E-02   4.70711323E-03   1.47708416E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.18889910E-02  -4.70711323E-03  -1.47708416E-02
  1.38804452E-02  -4.07820135E-03  -3.06302104E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.38804452E-02   4.07820135E-03   3.06302104E-03
 -2.68430064E-02  -5.04479511E-04  -2.67302056E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.68430064E-02   5.04479511E-04   2.67302056E-02
  3.52137333E-03  -8.52530345E-03   1.86267649E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.52137333E-03   8.52530345E-03  -1.86267649E-02
  1.90289716E-02   7.12820201E-03   3.67471299E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.90289716E-02  -7.12820201E-03  -3.67471299E-03
 -3.87015014E-02  -2.29412564E-02  -3.39639712E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.87015014E-02   2.29412564E-02   3.39639712E-02
 -1.52146084E-03   2.82308888E-03   3.64682807E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.52146084E-03  -2.82308888E-03  -3.64682807E-03
  3.78329481E-02   1.86737903E-02   2.68080309E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.78329481E-02  -1.86737903E-02  -2.68080309E-02
 -2.12098082E-02   3.42936557E-02   1.88133792E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.12098082E-02  -3.42936557E-02  -1.88133792E-02
  2.39417478E-03  -4.90554537E-02  -1.01382303E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.39417478E-03   4.90554537E-02   1.01382303E-02
  2.20699506E-02   1.31851065E-02  -3.51647909E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.20699506E-02  -1.31851065E-02   3.51647909E-03
  1.93331335E-03   4.12283553E-03  -7.95699019E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.93331335E-03  -4.12283553E-03   7.95699019E-03
 -3.98967047E-03  -8.59180187E-03  -7.87736582E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.98967047E-03   8.59180187E-03   7.87736582E-05
  7.31830157E-03   2.81264010E-03   9.04553955E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.31830157E-03  -2.81264010E-03  -9.04553955E-03
  3.25739963E-03  -2.40556776E-03  -2.19129604E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.25739963E-03   2.40556776E-03   2.19129604E-02
 -4.38823689E-03  -6.03098095E-03   4.80106686E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.38823689E-03   6.03098095E-03  -4.80106686E-03
 -3.01003884E-03   4.65914241E-03   2.01834124E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.01003884E-03  -4.65914241E-03  -2.01834124E-02
 -6.66213825E-03  -4.06100753E-03  -5.20662498E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.66213825E-03   4.06100753E-03   5.20662498E-03
  1.03957236E-02  -2.10487373E-03  -1.63524121E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.03957236E-02   2.10487373E-03   1.63524121E-02
 -6.48197732E-03   7.67197068E-03   1.66118120E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.48197732E-03  -7.67197068E-03  -1.66118120E-02
  5.64622798E-03   3.91548141E-03  -4.33308432E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.64622798E-03  -3.91548141E-03   4.33308432E-03
 -9.19810205E-04  -1.03167280E-03  -1.13827567E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   9.19810205E-04   1.03167280E-03   1.13827567E-03
 -1.02493286E-02  -1.49690104E-02   1.27609160E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.02493286E-02   1.49690104E-02  -1.27609160E-02
 -2.45089007E-02  -6.41959557E-03   1.86599131E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.45089007E-02   6.41959557E-03  -1.86599131E-02
  1.11147614E-02  -1.30679283E-03   5.98104191E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.11147614E-02   1.30679283E-03  -5.98104191E-03
  1.78396659E-02   9.78803591E-03  -2.38000824E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.78396659E-02  -9.78803591E-03   2.38000824E-02
  3.47777269E-03  -1.35988447E-03  -1.04972425E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.47777269E-03   1.35988447E-03   1.04972425E-02
 -2.82323488E-03  -9.20675590E-03  -1.49357358E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.82323488E-03   9.20675590E-03   1.49357358E-03
  7.54602924E-04   8.10678142E-03   1.75800702E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.54602924E-04  -8.10678142E-03  -1.75800702E-02
  1.18174690E-02   1.52289481E-02   3.56272307E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.18174690E-02  -1.52289481E-02  -3.56272307E-02
  1.60075645E-02  -2.58493141E-02  -1.58204281E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.60075645E-02   2.58493141E-02   1.58204281E-02
 -2.16058345E-02   1.41853968E-02  -2.05232905E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.16058345E-02  -1.41853968E-02   2.05232905E-02
 -6.20843154E-03   8.52941919E-04   2.65871507E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.20843154E-03  -8.52941919E-04  -2.65871507E-02
  6.78425229E-03   6.94134926E-03  -2.26665972E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.78425229E-03  -6.94134926E-03   2.26665972E-02
 -1.25411313E-03  -8.96700019E-03  -3.63909351E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.25411313E-03   8.96700019E-03   3.63909351E-04
  2.65479569E-02  -2.18412890E-03   5.32352917E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.65479569E-02   2.18412890E-03  -5.32352917E-03
 -3.08513745E-02   1.74261792E-02  -1.56636877E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.08513745E-02  -1.74261792E-02   1.56636877E-03
  6.71051519E-03  -7.22726652E-03  -4.34399084E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.71051519E-03   7.22726652E-03   4.34399084E-03
 -5.56654233E-03   9.72532548E-03  -1.44192113E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.56654233E-03  -9.72532548E-03   1.44192113E-02
  5.15238657E-04  -3.10736588E-03   1.39828822E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.15238657E-04   3.10736588E-03  -1.39828822E-02
