################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1272931110867887E-01 a       381     0    26     1     6
 -3.4543871208650268E-01 a       382     0    26     1     7
  1.0447917765858626E-01 a       383     0    26     1     8
 -3.0972527876861633E-01 a       384     0    26     1     9
 -1.0792196031452003E-01 a       385     0    26     1    10
  7.5953384344107935E-02 a       386     0    26     1    11
 -7.9526968124917843E-02 a       387     0    26     1    12
  3.6682780295094952E-01 a       388     0    26     1    13
 -1.6989632754474027E-01 a       389     0    26     1    14
  2.5506068492464179E-01 a       390     0    26     1    15
  5.6991087055458710E-02 a       391     0    27     1     1
 -1.2301517391929537E-02 a       392     0    27     1     2
  1.7726875717431709E-01 a       393     0    27     1     3
 -1.0142418850448669E-01 a       394     0    27     1     4
  2.4379583900822785E-01 a       395     0    27     1     5
 -3.0797750562783976E-01 a       396     0    27     1     6
 -3.7140487481629259E-01 a       397     0    27     1     7
 -3.1262051733214935E-01 a       398     0    27     1     8
  2.7265215008847862E-02 a       399     0    27     1     9
 -7.5695333175659324E-02 a       400     0    27     1    10
 -2.3752118713218237E-02 a       401     0    27     1    11
 -2.8851730365739647E-01 a       402     0    27     1    12
  1.5367219526748330E-01 a       403     0    27     1    13
  2.5568723553155476E-01 a       404     0    27     1    14
  1.4427885802148288E-01 a       405     0    27     1    15
 -6.9932357913507007E-02 b       406     1     1
  1.7296421152763808E-01 b       407     1     2
  1.1029713751017164E-01 b       408     1     3
  6.5338242396430915E-03 b       409     1     4
 -4.4123445000785889E-02 b       410     1     5
  4.1131150356323504E-02 b       411     1     6
  8.6576524143511774E-02 b       412     1     7
  1.4842159306080221E-01 b       413     1     8
 -7.2710453454399443E-02 b       414     1     9
 -1.2231251352812861E-01 b       415     1    10
  6.8529940241694783E-03 b       416     1    11
 -3.3687976784491480E-02 b       417     1    12
  1.3040165436485607E-03 b       418     1    13
  8.0715022482968427E-02 b       419     1    14
  1.4975608244407443E-01 b       420     1    15
 -1.3235297647567074E-01 a       421     1     1     2     1
 -6.8175366891620445E-02 a       422     1     1     2     2
 -2.5740673635529238E-01 a       423     1     1     2     3
 -3.5814878371304587E-01 a       424     1     1     2     4
  4.5367470359581989E-02 a       425     1     1     2     5
  3.5435917497917052E-01 a       426     1     1     2     6
  1.7241183232448398E-01 a       427     1     1     2     7
  2.8500275737843728E-01 a       428     1     1     2     8
 -2.7967426460806677E-01 a       429     1     1     2     9
  2.4459482634520302E-01 a       430     1     1     2    10
 -1.7001383207576740E-01 a       431     1     1     2    11
  3.7182127037573254E-01 a       432     1     1     2    12
  7.9126761048852051E-02 a       433     1     1     2    13
 -2.2291997371862413E-01 a       434     1     1     2    14
  5.3541686357907119E-02 a       435     1     1     2    15
 -1.7100370540782017E-01 a       436     1     2     2     1
  2.4995852687592265E-01 a       437     1     2     2     2
  1.2428669275162897E-01 a       438     1     2     2     3
 -9.6790052149420297E-02 a       439     1     2     2     4
  4.5279393084906894E-01 a       440     1     2     2     5
 -6.0376533493472571E-02 a       441     1     2     2     6
  2.3334835611108928E-01 a       442     1     2     2     7
 -1.7359892018813805E-01 a       443     1     2     2     8
 -2.6754520644886065E-01 a       444     1     2     2     9
  7.7280574169261299E-03 a       445     1     2     2    10
  3.3165813648318737E-01 a       446     1     2     2    11
  1.8804369334330256E-01 a       447     1     2     2    12
  4.4671929112908998E-01 a       448     1     2     2    13
  3.2843054832942270E-01 a       449     1     2     2    14
  1.0510991579167375E-01 a       450     1     2     2    15
 -2.4567936434552276E-01 a       451     1     3     2     1
  3.6500717639841557E-01 a       452     1     3     2     2
  1.2495811187691092E-01 a       453     1     3     2     3
  2.4588585534335072E-01 a       454     1     3     2     4
  4.0997107401967964E-01 a       455     1     3     2     5
 -3.1226319110073458E-01 a       456     1     3     2     6
  5.0657761943600534E-02 a       457     1     3     2     7
 -1.0934032346224691E-02 a       458     1     3     2     8
 -1.5362366079785544E-01 a       459     1     3     2     9
  1.6004978263258404E-01 a       460     1     3     2    10
  3.7870731791593037E-01 a       461     1     3     2    11
 -1.8064353815774001E-01 a       462     1     3     2    12
 -1.1647959248652805E-01 a       463     1     3     2    13
  3.7810195725867107E-01 a       464     1     3     2    14
 -2.5172886169836822E-01 a       465     1     3     2    15
 -6.7327706780355309E-02 a       466     1     4     2     1
 -3.4616029063251827E-02 a       467     1     4     2     2
  5.4973814945101153E-02 a       468     1     4     2     3
  2.0902688115394827E-01 a       469     1     4     2     4
  1.6073597066334638E-01 a       470     1     4     2     5
 -3.7823821231491778E-01 a       471     1     4     2     6
  3.5570833647221572E-01 a       472     1     4     2     7
  1.1382256205132873E-03 a       473     1     4     2     8
 -5.0345723584370776E-02 a       474     1     4     2     9
 -2.1420670464341751E-01 a       475     1     4     2    10
 -2.2719764063683195E-01 a       476     1     4     2    11
  1.4272505529202303E-01 a       477     1     4     2    12
 -8.4109932431835344E-02 a       478     1     4     2    13
 -7.0550009708331307E-02 a       479     1     4     2    14
 -3.9765451365606846E-01 a       480     1     4     2    15
  3.6099539345431852E-01 a       481     1     5     2     1
 -3.3805079417879019E-01 a       482     1     5     2     2
  2.2711966989755697E-01 a       483     1     5     2     3
  3.9234925710844715E-01 a       484     1     5     2     4
 -4.4052151367010872E-01 a       485     1     5     2     5
 -2.9705062244984559E-01 a       486     1     5     2     6
 -1.2662577911327405E-01 a       487     1     5     2     7
  1.5279890363230714E-01 a       488     1     5     2     8
 -3.3621879727319937E-01 a       489     1     5     2     9
  4.0633135557222788E-01 a       490     1     5     2    10
  4.8213105932650255E-02 a       491     1     5     2    11
  1.7076175456054651E-01 a       492     1     5     2    12
 -4.4615026308337374E-01 a       493     1     5     2    13
  3.6879147356525067E-02 a       494     1     5     2    14
 -3.1766202897930740E-01 a       495     1     5     2    15
  3.5392165269004505E-01 a       496     1     6     2     1
  1.3678486715202712E-01 a       497     1     6     2     2
 -3.9789630139433002E-01 a       498     1     6     2     3
  1.3324136187744035E-01 a       499     1     6     2     4
 -2.3944666176086477E-01 a       500     1     6     2     5
 -2.4381561697661627E-01 a       501     1     6     2     6
  4.2777686228491690E-01 a       502     1     6     2     7
 -1.7285011140363379E-01 a       503     1     6     2     8
  2.6300762512725506E-01 a       504     1     6     2     9
